GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
1848,"January 4, 8154 BC",False,False,364
1849,"January 3, 8153 BC",True,False,364
1850,"January 1, 8152 BC",False,False,364
1851,"December 31, 8152 BC",False,False,364
1852,"December 30, 8151 BC",False,False,364
1853,"December 29, 8150 BC",True,True,371
1854,"January 3, 8148 BC",False,False,364
1855,"January 2, 8147 BC",False,False,364
1856,"January 1, 8146 BC",False,False,364
1857,"December 31, 8146 BC",True,False,364
1858,"December 29, 8145 BC",False,True,371
1859,"January 4, 8143 BC",False,False,364
1860,"January 3, 8142 BC",False,False,364
1861,"January 2, 8141 BC",True,False,364
1862,"December 31, 8141 BC",False,False,364
1863,"December 30, 8140 BC",False,False,364
1864,"December 29, 8139 BC",False,True,371
1865,"January 4, 8137 BC",True,False,364
1866,"January 2, 8136 BC",False,False,364
1867,"January 1, 8135 BC",False,False,364
1868,"December 31, 8135 BC",False,False,364
1869,"December 30, 8134 BC",True,True,371
1870,"January 4, 8132 BC",False,False,364
1871,"January 3, 8131 BC",False,False,364
1872,"January 2, 8130 BC",False,False,364
1873,"January 1, 8129 BC",True,False,364
1874,"December 30, 8129 BC",False,False,364
1875,"December 29, 8128 BC",False,True,371
1876,"January 4, 8126 BC",False,False,364
1877,"January 3, 8125 BC",True,False,364
1878,"January 1, 8124 BC",False,False,364
1879,"December 31, 8124 BC",False,False,364
1880,"December 30, 8123 BC",False,False,364
1881,"December 29, 8122 BC",True,True,371
1882,"January 3, 8120 BC",False,False,364
1883,"January 2, 8119 BC",False,False,364
1884,"January 1, 8118 BC",False,False,364
1885,"December 31, 8118 BC",True,False,364
1886,"December 29, 8117 BC",False,True,371
1887,"January 4, 8115 BC",False,False,364
1888,"January 3, 8114 BC",False,False,364
1889,"January 2, 8113 BC",True,False,364
1890,"December 31, 8113 BC",False,False,364
1891,"December 30, 8112 BC",False,False,364
1892,"December 29, 8111 BC",False,True,371
1893,"January 4, 8109 BC",True,False,364
1894,"January 2, 8108 BC",False,False,364
1895,"January 1, 8107 BC",False,False,364
1896,"December 31, 8107 BC",False,False,364
1897,"December 30, 8106 BC",True,True,371
1898,"January 4, 8104 BC",False,False,364
1899,"January 3, 8103 BC",False,False,364
1900,"January 2, 8102 BC",False,False,364
1901,"January 1, 8101 BC",False,False,364
1902,"December 31, 8101 BC",False,False,364
1903,"December 30, 8100 BC",False,False,364
1904,"December 29, 8099 BC",False,True,371
1905,"January 4, 8097 BC",True,False,364
1906,"January 2, 8096 BC",False,False,364
1907,"January 1, 8095 BC",False,False,364
1908,"December 31, 8095 BC",False,False,364
1909,"December 30, 8094 BC",True,True,371
1910,"January 4, 8092 BC",False,False,364
1911,"January 3, 8091 BC",False,False,364
1912,"January 2, 8090 BC",False,False,364
1913,"January 1, 8089 BC",True,False,364
1914,"December 30, 8089 BC",False,False,364
1915,"December 29, 8088 BC",False,True,371
1916,"January 4, 8086 BC",False,False,364
1917,"January 3, 8085 BC",True,False,364
1918,"January 1, 8084 BC",False,False,364
1919,"December 31, 8084 BC",False,False,364
1920,"December 30, 8083 BC",False,False,364
1921,"December 29, 8082 BC",True,True,371
1922,"January 3, 8080 BC",False,False,364
1923,"January 2, 8079 BC",False,False,364
1924,"January 1, 8078 BC",False,False,364
1925,"December 31, 8078 BC",True,False,364
1926,"December 29, 8077 BC",False,True,371
1927,"January 4, 8075 BC",False,False,364
1928,"January 3, 8074 BC",False,False,364
1929,"January 2, 8073 BC",True,False,364
1930,"December 31, 8073 BC",False,False,364
1931,"December 30, 8072 BC",False,False,364
1932,"December 29, 8071 BC",False,True,371
1933,"January 4, 8069 BC",True,False,364
1934,"January 2, 8068 BC",False,False,364
1935,"January 1, 8067 BC",False,False,364
1936,"December 31, 8067 BC",False,False,364
1937,"December 30, 8066 BC",True,True,371
1938,"January 4, 8064 BC",False,False,364
1939,"January 3, 8063 BC",False,False,364
1940,"January 2, 8062 BC",False,False,364
1941,"January 1, 8061 BC",True,False,364
1942,"December 30, 8061 BC",False,False,364
1943,"December 29, 8060 BC",False,True,371
1944,"January 4, 8058 BC",False,False,364
1945,"January 3, 8057 BC",True,False,364
1946,"January 1, 8056 BC",False,False,364
1947,"December 31, 8056 BC",False,False,364
1948,"December 30, 8055 BC",False,False,364
1949,"December 29, 8054 BC",True,True,371
1950,"January 3, 8052 BC",False,False,364
1951,"January 2, 8051 BC",False,False,364
1952,"January 1, 8050 BC",False,False,364
1953,"December 31, 8050 BC",True,False,364
1954,"December 29, 8049 BC",False,True,371
1955,"January 4, 8047 BC",False,False,364
1956,"January 3, 8046 BC",False,False,364
1957,"January 2, 8045 BC",True,False,364
1958,"December 31, 8045 BC",False,False,364
1959,"December 30, 8044 BC",False,False,364
1960,"December 29, 8043 BC",False,True,371
1961,"January 4, 8041 BC",True,False,364
1962,"January 2, 8040 BC",False,False,364
1963,"January 1, 8039 BC",False,False,364
1964,"December 31, 8039 BC",False,False,364
1965,"December 30, 8038 BC",True,True,371
1966,"January 4, 8036 BC",False,False,364
1967,"January 3, 8035 BC",False,False,364
1968,"January 2, 8034 BC",False,False,364
1969,"January 1, 8033 BC",True,False,364
1970,"December 30, 8033 BC",False,False,364
1971,"December 29, 8032 BC",False,True,371
1972,"January 4, 8030 BC",False,False,364
1973,"January 3, 8029 BC",True,False,364
1974,"January 1, 8028 BC",False,False,364
1975,"December 31, 8028 BC",False,False,364
1976,"December 30, 8027 BC",False,False,364
1977,"December 29, 8026 BC",True,True,371
1978,"January 3, 8024 BC",False,False,364
1979,"January 2, 8023 BC",False,False,364
1980,"January 1, 8022 BC",False,False,364
1981,"December 31, 8022 BC",True,False,364
1982,"December 29, 8021 BC",False,True,371
1983,"January 4, 8019 BC",False,False,364
1984,"January 3, 8018 BC",False,False,364
1985,"January 2, 8017 BC",True,False,364
1986,"December 31, 8017 BC",False,False,364
1987,"December 30, 8016 BC",False,False,364
1988,"December 29, 8015 BC",False,True,371
1989,"January 4, 8013 BC",True,False,364
1990,"January 2, 8012 BC",False,False,364
1991,"January 1, 8011 BC",False,False,364
1992,"December 31, 8011 BC",False,False,364
1993,"December 30, 8010 BC",True,True,371
1994,"January 4, 8008 BC",False,False,364
1995,"January 3, 8007 BC",False,False,364
1996,"January 2, 8006 BC",False,False,364
1997,"January 1, 8005 BC",True,False,364
1998,"December 30, 8005 BC",False,False,364
1999,"December 29, 8004 BC",False,True,371
2000,"January 4, 8002 BC",False,False,364
2001,"January 3, 8001 BC",True,False,364
2002,"January 1, 8000 BC",False,False,364
2003,"December 31, 8000 BC",False,False,364
2004,"December 30, 7999 BC",False,False,364
2005,"December 29, 7998 BC",True,True,371
2006,"January 3, 7996 BC",False,False,364
2007,"January 2, 7995 BC",False,False,364
2008,"January 1, 7994 BC",False,False,364
2009,"December 31, 7994 BC",True,False,364
2010,"December 29, 7993 BC",False,True,371
2011,"January 4, 7991 BC",False,False,364
2012,"January 3, 7990 BC",False,False,364
2013,"January 2, 7989 BC",True,False,364
2014,"December 31, 7989 BC",False,False,364
2015,"December 30, 7988 BC",False,False,364
2016,"December 29, 7987 BC",False,True,371
2017,"January 4, 7985 BC",True,False,364
2018,"January 2, 7984 BC",False,False,364
2019,"January 1, 7983 BC",False,False,364
2020,"December 31, 7983 BC",False,False,364
2021,"December 30, 7982 BC",True,True,371
2022,"January 4, 7980 BC",False,False,364
2023,"January 3, 7979 BC",False,False,364
2024,"January 2, 7978 BC",False,False,364
2025,"January 1, 7977 BC",True,False,364
2026,"December 30, 7977 BC",False,False,364
2027,"December 29, 7976 BC",False,True,371
2028,"January 4, 7974 BC",False,False,364
2029,"January 3, 7973 BC",True,False,364
2030,"January 1, 7972 BC",False,False,364
2031,"December 31, 7972 BC",False,False,364
2032,"December 30, 7971 BC",False,False,364
2033,"December 29, 7970 BC",True,True,371
2034,"January 3, 7968 BC",False,False,364
2035,"January 2, 7967 BC",False,False,364
2036,"January 1, 7966 BC",False,False,364
2037,"December 31, 7966 BC",True,False,364
2038,"December 29, 7965 BC",False,True,371
2039,"January 4, 7963 BC",False,False,364
2040,"January 3, 7962 BC",False,False,364
2041,"January 2, 7961 BC",True,False,364
2042,"December 31, 7961 BC",False,False,364
2043,"December 30, 7960 BC",False,False,364
2044,"December 29, 7959 BC",False,True,371
2045,"January 4, 7957 BC",True,False,364
2046,"January 2, 7956 BC",False,False,364
2047,"January 1, 7955 BC",False,False,364
2048,"December 31, 7955 BC",False,False,364
2049,"December 30, 7954 BC",True,True,371
2050,"January 4, 7952 BC",False,False,364
2051,"January 3, 7951 BC",False,False,364
2052,"January 2, 7950 BC",False,False,364
2053,"January 1, 7949 BC",True,False,364
2054,"December 30, 7949 BC",False,False,364
2055,"December 29, 7948 BC",False,True,371
2056,"January 4, 7946 BC",False,False,364
2057,"January 3, 7945 BC",True,False,364
2058,"January 1, 7944 BC",False,False,364
2059,"December 31, 7944 BC",False,False,364
2060,"December 30, 7943 BC",False,False,364
2061,"December 29, 7942 BC",True,True,371
2062,"January 3, 7940 BC",False,False,364
2063,"January 2, 7939 BC",False,False,364
2064,"January 1, 7938 BC",False,False,364
2065,"December 31, 7938 BC",True,False,364
2066,"December 29, 7937 BC",False,True,371
2067,"January 4, 7935 BC",False,False,364
2068,"January 3, 7934 BC",False,False,364
2069,"January 2, 7933 BC",True,False,364
2070,"December 31, 7933 BC",False,False,364
2071,"December 30, 7932 BC",False,False,364
2072,"December 29, 7931 BC",False,True,371
2073,"January 4, 7929 BC",True,False,364
2074,"January 2, 7928 BC",False,False,364
2075,"January 1, 7927 BC",False,False,364
2076,"December 31, 7927 BC",False,False,364
2077,"December 30, 7926 BC",True,True,371
2078,"January 4, 7924 BC",False,False,364
2079,"January 3, 7923 BC",False,False,364
2080,"January 2, 7922 BC",False,False,364
2081,"January 1, 7921 BC",True,False,364
2082,"December 30, 7921 BC",False,False,364
2083,"December 29, 7920 BC",False,True,371
2084,"January 4, 7918 BC",False,False,364
2085,"January 3, 7917 BC",True,False,364
2086,"January 1, 7916 BC",False,False,364
2087,"December 31, 7916 BC",False,False,364
2088,"December 30, 7915 BC",False,False,364
2089,"December 29, 7914 BC",True,True,371
2090,"January 3, 7912 BC",False,False,364
2091,"January 2, 7911 BC",False,False,364
2092,"January 1, 7910 BC",False,False,364
2093,"December 31, 7910 BC",True,False,364
2094,"December 29, 7909 BC",False,True,371
2095,"January 4, 7907 BC",False,False,364
2096,"January 3, 7906 BC",False,False,364
2097,"January 2, 7905 BC",True,False,364
2098,"December 31, 7905 BC",False,False,364
2099,"December 30, 7904 BC",False,False,364
2100,"December 29, 7903 BC",False,True,371
2101,"January 4, 7901 BC",False,False,364
2102,"January 3, 7900 BC",False,False,364
2103,"January 2, 7899 BC",False,False,364
2104,"January 1, 7898 BC",False,False,364
2105,"December 31, 7898 BC",True,False,364
2106,"December 29, 7897 BC",False,True,371
2107,"January 4, 7895 BC",False,False,364
2108,"January 3, 7894 BC",False,False,364
2109,"January 2, 7893 BC",True,False,364
2110,"December 31, 7893 BC",False,False,364
2111,"December 30, 7892 BC",False,False,364
2112,"December 29, 7891 BC",False,True,371
2113,"January 4, 7889 BC",True,False,364
2114,"January 2, 7888 BC",False,False,364
2115,"January 1, 7887 BC",False,False,364
2116,"December 31, 7887 BC",False,False,364
2117,"December 30, 7886 BC",True,True,371
2118,"January 4, 7884 BC",False,False,364
2119,"January 3, 7883 BC",False,False,364
2120,"January 2, 7882 BC",False,False,364
2121,"January 1, 7881 BC",True,False,364
2122,"December 30, 7881 BC",False,False,364
2123,"December 29, 7880 BC",False,True,371
2124,"January 4, 7878 BC",False,False,364
2125,"January 3, 7877 BC",True,False,364
2126,"January 1, 7876 BC",False,False,364
2127,"December 31, 7876 BC",False,False,364
2128,"December 30, 7875 BC",False,False,364
2129,"December 29, 7874 BC",True,True,371
2130,"January 3, 7872 BC",False,False,364
2131,"January 2, 7871 BC",False,False,364
2132,"January 1, 7870 BC",False,False,364
2133,"December 31, 7870 BC",True,False,364
2134,"December 29, 7869 BC",False,True,371
2135,"January 4, 7867 BC",False,False,364
2136,"January 3, 7866 BC",False,False,364
2137,"January 2, 7865 BC",True,False,364
2138,"December 31, 7865 BC",False,False,364
2139,"December 30, 7864 BC",False,False,364
2140,"December 29, 7863 BC",False,True,371
2141,"January 4, 7861 BC",True,False,364
2142,"January 2, 7860 BC",False,False,364
2143,"January 1, 7859 BC",False,False,364
2144,"December 31, 7859 BC",False,False,364
2145,"December 30, 7858 BC",True,True,371
2146,"January 4, 7856 BC",False,False,364
2147,"January 3, 7855 BC",False,False,364
2148,"January 2, 7854 BC",False,False,364
2149,"January 1, 7853 BC",True,False,364
2150,"December 30, 7853 BC",False,False,364
2151,"December 29, 7852 BC",False,True,371
2152,"January 4, 7850 BC",False,False,364
2153,"January 3, 7849 BC",True,False,364
2154,"January 1, 7848 BC",False,False,364
2155,"December 31, 7848 BC",False,False,364
2156,"December 30, 7847 BC",False,False,364
2157,"December 29, 7846 BC",True,True,371
2158,"January 3, 7844 BC",False,False,364
2159,"January 2, 7843 BC",False,False,364
2160,"January 1, 7842 BC",False,False,364
2161,"December 31, 7842 BC",True,False,364
2162,"December 29, 7841 BC",False,True,371
2163,"January 4, 7839 BC",False,False,364
2164,"January 3, 7838 BC",False,False,364
2165,"January 2, 7837 BC",True,False,364
2166,"December 31, 7837 BC",False,False,364
2167,"December 30, 7836 BC",False,False,364
2168,"December 29, 7835 BC",False,True,371
2169,"January 4, 7833 BC",True,False,364
2170,"January 2, 7832 BC",False,False,364
2171,"January 1, 7831 BC",False,False,364
2172,"December 31, 7831 BC",False,False,364
2173,"December 30, 7830 BC",True,True,371
2174,"January 4, 7828 BC",False,False,364
2175,"January 3, 7827 BC",False,False,364
2176,"January 2, 7826 BC",False,False,364
2177,"January 1, 7825 BC",True,False,364
2178,"December 30, 7825 BC",False,False,364
2179,"December 29, 7824 BC",False,True,371
2180,"January 4, 7822 BC",False,False,364
2181,"January 3, 7821 BC",True,False,364
2182,"January 1, 7820 BC",False,False,364
2183,"December 31, 7820 BC",False,False,364
2184,"December 30, 7819 BC",False,False,364
2185,"December 29, 7818 BC",True,True,371
2186,"January 3, 7816 BC",False,False,364
2187,"January 2, 7815 BC",False,False,364
2188,"January 1, 7814 BC",False,False,364
2189,"December 31, 7814 BC",True,False,364
2190,"December 29, 7813 BC",False,True,371
2191,"January 4, 7811 BC",False,False,364
2192,"January 3, 7810 BC",False,False,364
2193,"January 2, 7809 BC",True,False,364
2194,"December 31, 7809 BC",False,False,364
2195,"December 30, 7808 BC",False,False,364
2196,"December 29, 7807 BC",False,True,371
2197,"January 4, 7805 BC",True,False,364
2198,"January 2, 7804 BC",False,False,364
2199,"January 1, 7803 BC",False,False,364
2200,"December 31, 7803 BC",False,False,364
2201,"December 30, 7802 BC",False,False,364
2202,"December 29, 7801 BC",False,True,371
2203,"January 4, 7799 BC",False,False,364
2204,"January 3, 7798 BC",False,False,364
2205,"January 2, 7797 BC",True,False,364
2206,"December 31, 7797 BC",False,False,364
2207,"December 30, 7796 BC",False,False,364
2208,"December 29, 7795 BC",False,True,371
2209,"January 4, 7793 BC",True,False,364
2210,"January 2, 7792 BC",False,False,364
2211,"January 1, 7791 BC",False,False,364
2212,"December 31, 7791 BC",False,False,364
2213,"December 30, 7790 BC",True,True,371
2214,"January 4, 7788 BC",False,False,364
2215,"January 3, 7787 BC",False,False,364
2216,"January 2, 7786 BC",False,False,364
2217,"January 1, 7785 BC",True,False,364
2218,"December 30, 7785 BC",False,False,364
2219,"December 29, 7784 BC",False,True,371
2220,"January 4, 7782 BC",False,False,364
2221,"January 3, 7781 BC",True,False,364
2222,"January 1, 7780 BC",False,False,364
2223,"December 31, 7780 BC",False,False,364
2224,"December 30, 7779 BC",False,False,364
2225,"December 29, 7778 BC",True,True,371
2226,"January 3, 7776 BC",False,False,364
2227,"January 2, 7775 BC",False,False,364
2228,"January 1, 7774 BC",False,False,364
2229,"December 31, 7774 BC",True,False,364
2230,"December 29, 7773 BC",False,True,371
2231,"January 4, 7771 BC",False,False,364
2232,"January 3, 7770 BC",False,False,364
2233,"January 2, 7769 BC",True,False,364
2234,"December 31, 7769 BC",False,False,364
2235,"December 30, 7768 BC",False,False,364
2236,"December 29, 7767 BC",False,True,371
2237,"January 4, 7765 BC",True,False,364
2238,"January 2, 7764 BC",False,False,364
2239,"January 1, 7763 BC",False,False,364
2240,"December 31, 7763 BC",False,False,364
2241,"December 30, 7762 BC",True,True,371
2242,"January 4, 7760 BC",False,False,364
2243,"January 3, 7759 BC",False,False,364
2244,"January 2, 7758 BC",False,False,364
