qid,geni_ids,wikidata_qids
Q64450,6000000197709022825,
Q64453,6000000019002776012,
Q64462,6000000054411892849,
Q64525,6000000014642921278,
Q64528,6000000008012775666,
Q64531,6000000014586331433,
Q64534,6000000030594713131,
Q64537,6000000008369804484,
Q64549,6000000000700917022,
Q64570,6000000007839369386,
Q64579,6000000039103039505,
Q64582,6000000000701073762,
Q64588,6000000011061453988,
Q64615,6000000003828224118,
Q64714,6000000014576312683,
Q64747,6000000014576343250,
Q64780,6000000011426458857,
Q64813,6000000042225726103,
Q64837,6000000001237250009,
Q64849,6000000015242530426,
Q64867,6000000018210885978,
Q64870,6000000003645864633,
Q64876,6000000017697861556,
Q64903,6000000042184862720,
Q64906,6000000002998134145,
Q64909,6000000002713892743,
Q64912,6000000018222201934,
Q64915,6000000018222382926,
Q64918,6000000018222425600,
Q64921,6000000038979493963,
Q64927,6000000054367283867,
Q64936,6000000030546157699,
Q64939,6000000010028838927,
Q64942,6000000010029343637,
Q64945,6000000019002690353,
Q64948,6000000019002732256,
Q64951,6000000019002811042,
Q64954,6000000019002592459,
Q64957,6000000039132687788,
Q64972,6000000204030174862,
Q64975,6000000029983428642,
Q64978,6000000015242568670,
Q64984,6000000013345548875,
Q64990,6000000015290376064,
Q64993,6000000039141493277,
Q64999,5152366561060066977,
Q65002,6000000030546565350,
Q65034,6000000001421461882,
Q65040,6000000002188193433,
Q65067,6000000001421688322,
Q65070,6000000008641669848,
Q65073,6000000008369825515,
Q65081,6000000009057863557,
Q65084,6000000003025624517,
Q65096,6000000041263600875,
Q65192,6000000003828382719,
Q65204,6000000039188445125,
Q65207,6000000000163137462,
Q65222,6000000025083716303,
Q65225,6000000015990554107,
Q65276,6000000038980425297,
Q65279,6000000038980457307,
Q65282,6000000001839669024,
Q65285,6000000007839237375,
Q65291,6000000003420164243,
Q65294,6000000011061913317,
Q65297,6000000011061870419,
Q65324,6000000197708125866,
Q65357,6000000197707374023,
Q65390,6000000197709094822,
Q65585,6000000041125836821,
Q65618,6000000070752089849,
Q65678,6000000017697889137,
Q65702,6000000002997995944,
Q65714,6000000014576071676,
Q65738,6000000041671647818,
Q65747,6000000041283912056,
Q65750,6000000054366893976,
Q65753,6000000054376256871,
Q65781,6000000003828382162,
Q65784,6000000002188187058,
Q65787,6000000019002673524,
Q65790,6000000019002550898,
Q65793,6000000039132808547,
Q65799,6000000204030811821,
Q65805,6000000013345532059,
Q65808,6000000001123469896,
Q65811,6000000196016277826,
Q65814,6000000030478792153,
Q65817,4569895705510047612,
Q65823,6000000003828345055,
Q65825,6000000021140132287,
Q65828,6000000010459176954,
Q65834,6000000049133302991,
Q65846,6000000001421967437,
Q65864,6000000001840582934,
Q65879,6000000001422046410,
Q65912,6000000042225751153,
Q65945,6000000003828392146,
Q65948,6000000002713859419,
Q65975,6000000003828392153,
Q65984,6000000113307274089,
Q65987,6000000018234530165,
Q65996,6000000006770576772,
Q65999,6000000018210644945,
Q66002,6000000005962645423,
Q66005,6000000018234433656,
Q66020,6000000001412904536,
Q66068,6000000030546471133,
Q66116,6000000000163048906,
Q66122,6000000000737643783,
Q66137,6000000014816559861,
Q66140,6000000017650363903,
Q66149,6000000054416293922,
Q66164,6000000030546161528,
Q66176,6000000001839573270,
Q66179,6000000020874196259,
Q66182,6000000039107071683,
Q66185,6000000020874348351,
Q66188,6000000039107027818,
Q66191,6000000038979218740,
Q66194,6000000039107244303,
Q66197,6000000001421390837,
Q66200,6000000039107129538,
Q66203,6000000007839418355,
Q66209,6000000011061809981,
Q66227,6000000001421620314,
Q66260,6000000041263393271,
Q66281,6000000199128133836,
Q66293,6000000041263585038,
Q66326,6000000041263248538,
Q66357,6000000041263511041,
Q66363,6000000015280265996,
Q66391,6000000001442608368,
Q66418,6000000189921525831,
Q66425,6000000003828382726,
Q66455,6000000003828382796,
Q66461,6000000017697912390,
Q66473,6000000003310723649,
Q66476,6000000001694449866,
Q66479,6000000014586454702,
Q66521,6000000030329019912,
Q66530,6000000009015172365,
Q66533,6000000014643322684,
Q66536,6000000025124588552,
Q66554,6000000197708762840,
Q66560,6000000039133296294,
Q66587,6000000010502231935,
Q66590,6000000039108435039,
Q66620,6000000027257565021,
Q66629,6000000039130820064,
Q66632,6000000019002579683,
Q66635,6000000019002959028,
Q66638,4595302496350064318,
Q66644,6000000204030608823,
Q66647,6000000003493135478,
Q66650,6000000008659275173,
Q66656,6000000023510407095,
Q66659,6000000003493135502,
Q66662,6000000001827268333,
Q66665,6000000039147010056,
Q66670,6000000018939846989,
Q66673,6000000004045768056,
Q66676,6000000011667059305,
Q66679,6000000018620763696,
Q66682,6000000039108035339,
Q66688,6000000039108149192,
Q66691,6000000039108225073,
Q66694,6000000010459512190,
Q66706,6000000013345217479,
Q66709,6000000014642786533,
Q66712,6000000013415691316,
Q66715,6000000013415860923,
Q66724,6000000015278510058,
Q66727,6000000013345197158,
Q66739,6000000014643000583,
Q66742,6000000039108206364,
Q66745,6000000018222528078,
Q66754,6000000019344561656,
Q66763,6000000190189765829,
Q66766,6000000039108155447,
Q66778,6000000039133805962,
Q66793,6000000039110311091,
Q66796,6000000008752889659,
Q66799,6000000039134895109,
Q66802,6000000039134956011,
Q66805,6000000039134625634,
Q66808,6000000039134854167,
Q66826,6000000039105993799,
Q66829,6000000013345134066,
Q66832,6000000039134755606,
Q66838,6000000039106786881,
Q66844,6000000017691836354,
Q66847,6000000039106830708,
Q66850,6000000003828371940,
Q66853,6000000039106762434,
Q66895,6000000054370049898,
Q66940,6000000013415732877,
Q66943,6000000013415727434,
Q66949,6000000039109747843,
Q66952,6000000008682656249,
Q66955,6000000013415871348,
Q66958,6000000039109504838,
Q66961,6000000039109353553,
Q66964,6000000039109412528,
Q66967,6000000038990808944,
Q66970,6000000018224683276,
Q66973,6000000070429446823,
Q66976,6000000000701052737,
Q66979,6000000018234505513,
Q66982,6000000018234687008,
Q66988,6000000017683934456,
Q66991,6000000041116798776,
Q67012,6000000015141096443,
Q67088,6000000011262298591,
Q67094,6000000000163192728,
Q67097,6000000039110646003,
Q67103,6000000049738070843,
Q67118,6000000003828396650,
Q67130,6000000015178384385,
Q67133,6000000019345798073,
Q67151,6000000011632700504,
Q67178,6000000039107670183,
Q67181,4589078853950086441,
Q67184,6000000003828382120,
Q67187,6000000014644017120,
Q67190,6000000039108030982,
Q67193,6000000039107762296,
Q67196,6000000039107876159,
Q67199,6000000039107969056,
Q67202,6000000008771804449,
Q67205,6000000039106244382,
Q67208,6000000039135055732,
Q67211,6000000039135257395,
Q67214,6000000039135415990,
Q67217,6000000003828382127,
Q67220,6000000039109487557,
Q67229,6000000039107405294,
Q67235,6000000020873727674,
Q67241,6000000021373271955,
Q67244,6000000020873727670,
Q67247,6000000038981123195,
Q67250,6000000042185105013,
Q67253,6000000038981094074,
Q67256,6000000038981349916,
Q67259,6000000038980362350,
Q67268,6000000011061799857,
Q67283,6000000042185133998,
Q67292,6000000017842113511,
Q67316,6000000001422182163,
Q67334,4616322893170047991,
Q67337,4616402774320089253,
Q67340,4616431930020048667,
Q67343,6000000076544585855,
Q67349,6000000027215731362,
Q67382,6000000001422148102,
Q67415,6000000011426465574,
Q67441,6000000042168361945,
Q67465,6000000000737629865,
Q67474,6000000006267755295,
Q67507,6000000001243364389,
Q67510,6000000010656464771,
Q67519,6000000008717685741,
Q67540,6000000005962203598,
Q67585,6000000054414931028,
Q67600,6000000039133156346,
Q67642,4569881930670120005,
Q67672,6000000013345514711; 6000000013345514711,
Q67675,6000000018211254928,
Q67678,6000000018211200920,
Q67681,6000000018211234880,
Q67684,6000000018211254980,
Q67687,6000000009964481138,
Q67690,6000000039106467685,
Q67693,6000000039106947327,
Q67696,6000000039106773718,
Q67702,6000000023182539435,
Q67720,6000000039109471904,
Q67765,6000000012773340649,
Q67768,6000000039107159833,
Q67771,6000000039107108953,
Q67774,6000000039107071070,
Q67777,6000000023182066659,
Q67780,6000000017708763056,
Q67789,6000000039106937460,
Q67792,6000000038982680861,
Q67798,6000000041263682824,
Q67831,6000000136408467826,
Q67834,6000000039139655184,
Q67837,6000000039139542542,
Q67840,6000000039139918882,
Q67843,6000000039139862946,
Q67846,6000000038979750154,
Q67855,6000000018214751887,
Q67858,6000000014586434863,
Q67860,6000000039108470818,
Q67863,6000000003828382733,
Q67869,6000000038979058515,
Q67872,4616394220330026791,
Q67876,6000000039133247264,
Q67879,6000000039107020009,
Q67897,6000000003828382782,
Q67900,6000000039131024104,
Q67903,6000000204030012883,
Q67909,6000000008659284770,
Q67912,6000000021373007660,
Q67915,6000000039148846046,
Q67918,6000000039146761366,
Q67929,6000000003828382803,
Q67932,6000000017506184105,
Q67935,6000000018919472935,
Q67938,6000000017708453043,
Q67941,6000000017708492024,
Q67944,6000000017708459169,
Q67947,6000000017708283796,
Q67953,6000000011667088501,
Q67956,6000000018621667219,
Q67959,6000000039151196308,
Q67962,6000000030328874906,
Q67965,6000000021140376997,
Q67983,6000000039110347221,
Q67986,6000000039110349418,
Q67989,6000000039110347226,
Q67992,6000000013345245775,
Q67995,6000000197708681874,
Q67998,6000000013345391720,
Q68001,6000000052602595907,
Q68004,6000000052601945964,
Q68007,6000000052603430821,
Q68010,6000000052601727037,
Q68013,6000000039110432981,
Q68016,6000000013345097150,
Q68019,6000000013344951863,
Q68022,6000000039110546835,
Q68025,6000000010502070747,
Q68028,6000000013345335432,
Q68058,6000000030499744101,
Q68079,6000000039140710204,
Q68082,6000000039141125998,
Q72594,6000000041259513155,
Q72597,6000000012718000410,
Q72600,6000000011828446309,
Q72606,6000000042187429383,
Q72609,6000000042187564298,
Q72612,6000000042187827901,
Q72615,6000000020682094675,
Q72618,6000000041323764356,
Q72627,6000000011428609917,
Q72630,6000000015938210029,
Q72636,6000000041176334392,
Q72639,6000000030478408900,
Q72642,6000000042189139296,
Q72645,6000000003828196987,
Q72651,6000000012941078105,
Q72654,6000000032667866023,
Q72657,6000000032668180601,
Q72663,6000000012690738564,
Q72669,6000000041260631213,
Q72672,6000000003828385923,
Q72675,6000000030330340219,
Q72678,6000000030346900390,
Q72681,6000000003828382498,
Q72684,6000000003355821237,
Q72687,6000000003828385287,
Q72690,6000000042182715240,
Q72699,6000000007576125274,
Q72702,6000000197709708821,
Q72705,6000000197710106831,
Q72735,6000000020444607898,
Q72738,6000000016268499140,
Q72741,6000000011395982836,
Q72750,6000000030502789857,
Q72753,6000000030500727496,
Q72756,6000000005747654471,
Q72759,6000000006856882192,
Q72762,6000000030545669196,
Q72765,6000000003513191004,
Q72768,6000000011816577338,
Q72771,6000000012719711212,
Q72774,6000000012734830625,
Q72777,6000000042187014797,
Q72780,6000000042187786004,
Q72783,6000000042187455473,
Q72786,6000000041322548849,
Q72789,6000000041323725277,
Q72798,6000000002205507182,
Q72804,6000000011428793298,
Q72813,6000000003024845281,
Q72816,6000000042189370900,
Q72819,6000000002188289236,
Q72822,6000000012762280523,
Q72825,6000000032667926853,
Q72828,6000000032667785204,
Q72831,6000000032668582984,
Q72837,6000000041212221718,
Q72840,6000000041260731941,
Q72843,6000000041260769983,
Q72846,6000000003828385930,
Q72849,6000000030329950789,
Q72852,6000000030347420970,
Q72855,6000000012695144364,
Q72858,6000000008404700895,
Q72861,6000000012690534521,
Q72864,6000000030330154163,
Q72867,6000000020682169332,
Q72870,6000000197709410827,
Q72882,6000000012935402246,
Q72897,6000000006971256586,
Q72906,6000000011397198228,
Q72915,6000000027287144534,
Q72918,6000000030502887952,
Q72921,6000000009553555671,
Q72930,6000000002188289169,
Q72933,6000000003645870484,
Q72936,6000000042187701822,
Q72939,6000000042187397681,
Q72942,6000000041322150337,
Q72945,6000000041322346163,
Q72948,6000000042180555030,
Q72954,6000000008976911656,
Q72957,6000000042171026105,
Q72960,6000000011428724606,
Q72966,6000000002188289192,
Q72969,6000000041178178210,
Q72972,6000000041178278013,
Q72975,6000000010684141706,
Q72978,6000000032667538317,
Q72981,6000000032668355208,
Q72984,6000000008404729735,
Q72987,6000000030477963963,
Q72990,6000000041260827888,
Q72993,6000000003828385937,
Q72996,6000000030330402888,
Q72999,6000000030347161672,
Q73002,6000000012695306255,
Q73005,6000000011820011590,
Q73008,6000000003828385308,
Q73014,6000000197709781827,
Q73017,6000000011362367475,
Q73020,6000000006900553987,
Q73032,6000000005865639005,
Q73047,6000000006971357246,
Q73050,6000000002187617530,
Q73056,6000000000437008616,
Q73059,6000000027287105338,
Q73062,6000000027287723157,
Q73065,6000000027287143642,
Q73068,6000000030502860857,
Q73080,6000000002187600063,
Q73083,6000000003513086312,
Q73098,6000000012692747499,
Q73101,6000000003828196882,
Q73104,6000000042187715844,
Q73107,6000000042187412611,
Q73110,6000000041323837067,
Q73113,6000000041322387172,
Q73116,6000000042180997972,
Q73125,6000000008976763558,
Q73134,6000000011428576979,
Q73137,6000000030477829566,
Q73140,6000000030478360865,
Q73143,6000000032667294342,
Q73149,6000000041260390533,
Q73152,6000000041260840823,
Q73155,6000000003828385944,
Q73158,6000000030330353205,
Q73161,6000000030347280226,
Q73164,6000000011343823558,
Q73167,6000000011827705589,
Q73170,6000000003828385315,
Q73173,6000000020682271048,
Q73176,6000000008248381547,
Q73185,6000000003645697517,
Q73191,6000000006605827474,
Q73197,6000000002415448137,
Q73212,6000000002187600466,
Q73221,6000000003113283096,
Q73224,6000000003645847670,
Q73227,6000000030502855099,
Q73230,6000000027287811923,
Q73233,6000000027287113286,
Q73236,6000000030503227824,
Q73242,6000000024889552276,
Q73245,6000000030501421461,
Q73248,6000000002187600071,
Q73251,6000000017805788558,
Q73254,6000000030546505905,
Q73257,6000000042168692858,
Q73263,6000000041178453930,
Q73266,6000000042187750856,
Q73272,6000000042187609362,
Q73278,6000000041323793103,
Q73287,6000000003024845610,
Q73293,6000000012693987231,
Q73302,6000000011428647727,
Q73305,6000000030478339905,
Q73308,6000000030478073233,
Q73314,6000000041260525262,
Q73317,6000000041260816836,
Q73320,6000000003828385951,
Q73323,6000000030330333026,
Q73326,6000000030347454856,
Q73329,6000000012695278284,
Q73332,6000000003828385322,
Q73335,6000000020682286898,
Q73341,6000000008248381212,
Q73344,6000000003645697522,
Q73347,6000000005758568903,
Q73350,6000000010153913015,
Q73371,6000000003645847693,
Q73383,6000000027287494042,
Q73386,6000000027287764266,
Q73389,6000000003051146604,
Q73392,6000000002187600088,
Q73395,6000000002187600099,
Q73398,6000000042228173267,
Q73401,6000000030546491009,
Q73410,6000000012691447665,
Q73413,6000000042187788851,
Q73416,6000000042187668275,
Q73419,6000000041322397057,
Q73428,6000000011362497734,
Q73431,6000000010502216907,
Q73434,6000000011286051995,
Q73437,6000000003024845624,
Q73440,6000000003024845631,
Q73452,6000000011428243756,
Q73455,6000000030478287971,
Q73461,6000000041260644145,
Q73464,6000000041260800842,
Q73467,6000000003828385958,
Q73470,6000000030329793691,
Q73473,6000000030346941462,
Q73476,6000000011825086954,
Q73479,6000000003828385329,
Q73482,6000000020682190414,
Q73488,6000000014477438410,
Q73509,6000000006131014605,
Q73518,6000000027287341110,
Q73521,6000000027287861412,
Q73524,6000000002187600025,
Q73527,6000000007871197382,
Q73530,6000000002187600147,
Q73533,6000000002187600108,
Q73536,6000000042227998431,
Q73539,6000000030546521902,
Q73542,6000000012691516920,
Q73545,6000000041177653565,
Q73548,6000000041178287255,
Q73551,6000000042187252634,
Q73554,6000000042187861964,
Q73557,6000000041322453033,
Q73560,6000000041323684508,
Q73563,6000000003508628485,
Q73566,6000000006607025321,
Q73572,6000000041216713127,
Q73578,6000000041216658697,
Q73581,6000000003828371506,
Q73584,6000000041260450461,
Q73587,6000000041260512323,
Q73590,6000000003828385965,
Q73593,6000000030346632751,
Q73596,6000000030347299670,
Q73599,6000000003828385336,
Q73602,6000000020682043690,
Q73605,6000000003828367768,
Q73608,6000000014477321814,
Q73626,6000000002187617608,
Q73635,6000000002187622928,
Q73638,6000000003041005869,
Q73641,6000000006131491053,
Q73644,6000000027284293772,
Q73647,6000000027287929129,
Q73650,6000000007871130589,
Q73656,6000000002187600124,
Q73659,6000000042227096614,
Q73662,6000000030546350188,
Q73665,6000000030546385842,
Q73668,6000000042187630098,
Q73671,6000000041322283364,
Q73674,6000000041323712344,
Q73677,6000000011484302923,
Q73680,6000000041177611158,
Q73683,6000000006606252751,
Q73686,6000000006607419235,
Q73689,6000000041216606448,
Q73695,6000000003828385972,
Q73698,6000000030329975728,
Q73701,6000000030347260321,
